Invoice Number	Distributor Billed SAP code	Distributor Shipped SAP code	Distribution Channel	Depo SAP code	SAP user code	Billing date	Material code	QTY	UOM	Basic Rate	Total Discount	GST%	GST Amt	Total Billed Amt	vehicalno	driver_name	driver_phoneno	Retail Margin	Dist. Margin	Damage/Leakage	Trade Discount	Alternative_UOM	UOM	Doc Type	Item category	Net Value	Tax Amount	Net Amount plus tax
7901001829	0001000160	0001000160	10	1621	DPSDPNAG	20180718	90200002_270	        36.000	JAR	        7689.73	           180.01	JOCG      6JOSG      6	           901.16	          8410.88		balaji express transport		7.407-%	3.829-%	0.477-%	2.397-%	          1.000	BOX	ZDOR	TAN	          7509.72	           901.16	          8410.88
7111011499	0003100032	0003100032	30	1101	MNSD00	20180718	19000134_270	         1.000	SET	         310921	             0.00	JOIG     18	         55965.78	        366886.78	HR-55/Y-8576							          1.000	SET	ZDOR	TAN	        310921.00	         55965.78	        366886.78
7631002771	0001000502	0001000502	40	1603	DPSDPHYD	20180718	90500013_900	        24.000	PAC	          15120	           480.00	JOIG     12	          1756.80	         16396.80				21.6-%				          4.000	BOX	ZDOR	TAN	         14640.00	          1756.80	         16396.80
7631002771	0001000502	0001000502	40	1603	DPSDPHYD	20180718	90500002_900	        24.000	PAC	          15120	           480.00	JOIG     12	          1756.80	         16396.80				21.6-%				          4.000	BOX	ZDOR	TAN	         14640.00	          1756.80	         16396.80
7661002386	0002000030	0002000030	10	1606	DPSDPCHN	20180717	90700006_50	        60.000	PAC	        2596.75	           236.07	JOCG      0JOSG      0	             0.00	          2360.68				9.1-%	4.291-%	0.485-%	10-%	          5.000	BOX	ZDOR	TAN	          2360.68	             0.00	          2360.68
7661002386	0002000030	0002000030	10	1606	DPSDPCHN	20180717	90700005_12	       300.000	PAC	        3116.84	           283.35	JOCG      0JOSG      0	             0.00	          2833.49				9.091-%	4.286-%	0.477-%	10-%	         10.000	BOX	ZDOR	TAN	          2833.49	             0.00	          2833.49
7701011553	0001000094	0001000094	10	1610	DPSDBHI01	20180718	90500019_115	        80.000	BLK	        7111.85	           338.66	JOCG      6JOSG      6	           812.78	          7585.97	MH05.AM3088			9.091-%	4.286-%	0.477-%	5-%	          2.000	BOX	ZDOR	TAN	          6773.19	           812.78	          7585.97
7701011553	0001000094	0001000094	10	1610	DPSDBHI01	20180718	90500085_140	        48.000	PAC	        5194.73	           472.25	JOCG      6JOSG      6	           566.70	          5289.18	MH05.AM3088			9.091-%	4.286-%	0.477-%	10-%	          1.000	BOX	ZDOR	TAN	          4722.48	           566.70	          5289.18
7701011553	0001000094	0001000094	10	1610	DPSDBHI01	20180718	90500061_79	        24.000	CUP	        1465.66	            69.79	JOCG      6JOSG      6	           167.50	          1563.37	MH05.AM3088			9.091-%	4.286-%	0.477-%	5-%	          1.000	BOX	ZDOR	TAN	          1395.87	           167.50	          1563.37
7701011553	0001000094	0001000094	10	1610	DPSDBHI01	20180718	90500043_400	       120.000	BLK	       38339.83	          1199.63	JOCG      6JOSG      6	          4456.82	         41597.02	MH05.AM3088			7.408-%	2.899-%	0.484-%	3.23-%	         10.000	BOX	ZDOR	TAN	         37140.20	          4456.82	         41597.02
7751001544	0001002351	0001002351	10	1615	DPSDKNP	20180718	90500210_110	        40.000	PAC	        3401.07	           309.19	JOCG      6JOSG      6	           371.02	          3462.90	up30t8095	amba logstics		9.091-%	4.29-%	0.48-%	10-%	          1.000	BOX	ZDOR	TAN	          3091.88	           371.02	          3462.90
7751001544	0001002351	0001002351	10	1615	DPSDKNP	20180718	90500251_140	        48.000	PAC	        5194.73	           556.58	JOCG      6JOSG      6	           556.58	          5194.73	up30t8095	amba logstics		9.093-%	4.282-%	0.479-%	12-%	          1.000	BOX	ZDOR	TAN	          4638.15	           556.58	          5194.73
7751001544	0001002351	0001002351	10	1615	DPSDKNP	20180718	90500021_125	        40.000	BLK	        3865.13	           351.38	JOCG      6JOSG      6	           421.66	          3935.41	up30t8095	amba logstics		9.091-%	4.286-%	0.477-%	10-%	          1.000	BOX	ZDOR	TAN	          3513.75	           421.66	          3935.41
7611005138	0001000052	0001000052	10	1601	DPSDMN	20180718	90200010_2530	         4.000	TIN	        8005.93	           199.99	JOCG      6JOSG      6	           936.72	          8742.66	MH-16/AY-5287			7.408-%	3.829-%	0.479-%	2.562-%	          1.000	BOX	ZDOR	TAN	          7805.94	           936.72	          8742.66
7611005138	0001000052	0001000052	10	1601	DPSDMN	20180718	90200001_525	       360.000	JAR	      149519.36	          3599.83	JOCG      6JOSG      6	         17510.34	        163429.87	MH-16/AY-5287			7.408-%	3.829-%	0.478-%	2.467-%	         20.000	BOX	ZDOR	TAN	        145919.53	         17510.34	        163429.87
7611005138	0001000052	0001000052	10	1601	DPSDMN	20180718	90200002_270	       756.000	JAR	      161484.34	          3780.17	JOCG      6JOSG      6	         18924.50	        176628.67	MH-16/AY-5287			7.407-%	3.829-%	0.477-%	2.397-%	         21.000	BOX	ZDOR	TAN	        157704.17	         18924.50	        176628.67
7611005138	0001000052	0001000052	10	1601	DPSDMN	20180718	90200002_270	       324.000	JAR	       69207.58	          1620.07	JOCG      6JOSG      6	          8110.50	         75698.01	MH-16/AY-5287			7.407-%	3.829-%	0.477-%	2.397-%	          9.000	BOX	ZDOR	TAN	         67587.51	          8110.50	         75698.01
7611005138	0001000052	0001000052	10	1601	DPSDMN	20180718	90200003_120	       600.000	JAR	       56961.54	          1199.99	JOCG      6JOSG      6	          6691.38	         62452.93	MH-16/AY-5287			7.408-%	3.828-%	0.476-%	2.152-%	         10.000	BOX	ZDOR	TAN	         55761.55	          6691.38	         62452.93
7611005138	0001000052	0001000052	10	1601	DPSDMN	20180718	90200003_120	      1200.000	JAR	      113923.08	          2399.98	JOCG      6JOSG      6	         13382.78	        124905.88	MH-16/AY-5287			7.408-%	3.828-%	0.476-%	2.152-%	         20.000	BOX	ZDOR	TAN	        111523.10	         13382.78	        124905.88
7611005141	0004000012	0004000012	10	1601	DPSDMN	20180718	90700020_65	       468.000	PAC	       25788.93	          2344.45	JOCG    2.5JOSG    2.5	          1172.22	         24616.70	MH-14/GU-1444			6.539-%	4.28-%	0.477-%	10-%	         39.000	BOX	ZDOR	TAN	         23444.48	          1172.22	         24616.70
7611005141	0004000012	0004000012	10	1601	DPSDMN	20180718	90700020_65	       132.000	PAC	         7273.8	           661.25	JOCG    2.5JOSG    2.5	           330.62	          6943.17	MH-14/GU-1444			6.539-%	4.28-%	0.477-%	10-%	         11.000	BOX	ZDOR	TAN	          6612.55	           330.62	          6943.17
7611005141	0004000012	0004000012	10	1601	DPSDMN	20180718	90700001_80	        12.000	PAC	         813.78	           201.92	JOCG    2.5JOSG    2.5	            30.60	           642.46	MH-14/GU-1444			6.543-%	4.28-%	0.481-%	33-%	          1.000	BOX	ZDOR	TAN	           611.86	            30.60	           642.46
7651004758	0004000045	0004000045	40	1605	DPSDPBAN	20180718	90500084_820	        24.000	PAC	       13679.36	           480.00	JOCG      6JOSG      6	          1583.92	         14783.28				22.15-%				          4.000	BOX	ZDOR	TAN	         13199.36	          1583.92	         14783.28
7651004758	0004000045	0004000045	40	1605	DPSDPBAN	20180718	90500017_398	        24.000	BLK	        7629.71	           565.16	JOCG      6JOSG      6	           847.74	          7912.29				7.408-%	2.899-%	0.483-%	8-%	          2.000	BOX	ZDOR	TAN	          7064.55	           847.74	          7912.29
7651004758	0004000045	0004000045	40	1605	DPSDPBAN	20180718	90500013_900	        36.000	PAC	          22680	           720.00	JOCG      6JOSG      6	          2635.20	         24595.20				21.6-%				          6.000	BOX	ZDOR	TAN	         21960.00	          2635.20	         24595.20
7651004758	0004000045	0004000045	40	1605	DPSDPBAN	20180718	90500040_450	        12.000	BLK	           3780	           120.00	JOCG      6JOSG      6	           439.20	          4099.20				21.6-%				          1.000	BOX	ZDOR	TAN	          3660.00	           439.20	          4099.20
7651004758	0004000045	0004000045	40	1605	DPSDPBAN	20180718	90500020_398	        12.000	BLK	        3912.19	             0.00	JOCG      6JOSG      6	           469.46	          4381.65				8.257-%	0%	0%	0%	          1.000	BOX	ZDOR	TAN	          3912.19	           469.46	          4381.65
7651004758	0004000045	0004000045	40	1605	DPSDPBAN	20180718	90500002_900	         6.000	PAC	           3780	           120.00	JOCG      6JOSG      6	           439.20	          4099.20				21.6-%				          1.000	BOX	ZDOR	TAN	          3660.00	           439.20	          4099.20
7701011561	0001000210	0001000210	10	1610	DPSDBHI01	20180718	90500074_140	        48.000	PAC	        5194.73	           472.25	JOCG      6JOSG      6	           566.70	          5289.18	MH05.AM3088			9.091-%	4.286-%	0.477-%	10-%	          1.000	BOX	ZDOR	TAN	          4722.48	           566.70	          5289.18
7701011561	0001000210	0001000210	10	1610	DPSDBHI01	20180718	90500015_120	        30.000	PAC	        2782.89	           132.52	JOCG      6JOSG      6	           318.04	          2968.41	MH05.AM3088			9.091-%	4.286-%	0.477-%	5-%	          1.000	BOX	ZDOR	TAN	          2650.37	           318.04	          2968.41
7701011570	0002000150	0002000150	20	1610	DPSDBHI01	20180718	90700009_50	        60.000	PAC	           2550	             0.00	JOCG      0JOSG      0	             0.00	          2550.00	MH05/DK-2195							          2.000	BOX	ZDOR	TAN	          2550.00	             0.00	          2550.00
7111011441	0001000065	0001000065	10	1101	MNSD02	20180717	90100003_25	        96.000	CUP	        2000.96	             0.00	JOCG      0JOSG      0	             0.00	          2000.96	MH-14-AZ/5420			9.12-%	7.801-%	0.459-%		          4.000	BOX	ZDOR	TAN	          2000.96	             0.00	          2000.96
7111011441	0001000065	0001000065	10	1101	MNSD02	20180717	90100003_25	        24.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-AZ/5420			9.12-%	7.801-%	0.459-%		          1.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7111011441	0001000065	0001000065	10	1101	MNSD02	20180717	90100004_10	       576.000	CUP	        4804.56	             0.00	JOCG      0JOSG      0	             0.00	          4804.56	MH-14-AZ/5420			9.1-%	7.798-%	0.439-%		         12.000	BOX	ZDOR	TAN	          4804.56	             0.00	          4804.56
7111011441	0001000065	0001000065	10	1101	MNSD02	20180717	90100004_10	       144.000	CUP	              0	             0.00	JOCG      0JOSG      0	             0.00	             0.00	MH-14-AZ/5420			9.1-%	7.798-%	0.439-%		          3.000	BOX	ZDOR	TANN	             0.00	             0.00	             0.00
7671000705	0001000046	0001000046	10	1607	DPSDRPR	20180717	90700020_65	       600.000	PAC	       33062.73	         16530.00	JOCG    2.5JOSG    2.5	           826.64	         17359.37				6.539-%	4.28-%	0.477-%	0%	         50.000	BOX	ZDOR	TAN	         16532.73	           826.64	         17359.37
7711003543	0001002271	0001002271	10	1611	DPSDKOL	20180717	90700005_12	        60.000	PAC	         623.37	            56.67	JOCG      0JOSG      0	             0.00	           566.70				9.091-%	4.286-%	0.477-%	10-%	          2.000	BOX	ZDOR	TAN	           566.70	             0.00	           566.70
7711003544	0001002271	0001002271	10	1611	DPSDKOL	20180717	90300005_4000	         9.000	JAR	       20228.57	          1800.00	JOCG    2.5JOSG    2.5	           921.42	         19349.99				41-%				          9.000	BOX	ZDOR	TAN	         18428.57	           921.42	         19349.99
7711003544	0001002271	0001002271	10	1611	DPSDKOL	20180717	90200003_120	       180.000	JAR	       17088.46	           683.91	JOCG      6JOSG      6	          1968.54	         18373.09				7.408-%	3.828-%	0.476-%	4.169-%	          3.000	BOX	ZDOR	TAN	         16404.55	          1968.54	         18373.09
7711003544	0001002271	0001002271	10	1611	DPSDKOL	20180717	90200091_290	        72.000	JAR	       16518.68	           684.06	JOCG      6JOSG      6	          1900.16	         17734.78				7.407-%	3.829-%	0.477-%	4.32-%	          2.000	BOX	ZDOR	TAN	         15834.62	          1900.16	         17734.78
7711003544	0001002271	0001002271	10	1611	DPSDKOL	20180717	90200001_525	        36.000	JAR	       14951.94	           683.87	JOCG      6JOSG      6	          1712.16	         15980.23				7.408-%	3.829-%	0.478-%	4.793-%	          2.000	BOX	ZDOR	TAN	         14268.07	          1712.16	         15980.23
7711003561	0001000365	0001000365	10	1611	DPSDKOL	20180718	90700004_10	      3000.000	PAC	       24923.55	          1410.77	JOCG    2.5JOSG    2.5	          1175.64	         24688.42				8.5-%	4.23-%	0.434-%	6-%	        100.000	BOX	ZDOR	TAN	         23512.78	          1175.64	         24688.42
7711003561	0001000365	0001000365	10	1611	DPSDKOL	20180718	90300011_2700	        20.000	JAR	       36381.09	          4000.00	JOCG    2.5JOSG    2.5	          1619.06	         34000.15				29.259-%				         20.000	BOX	ZDOR	TAN	         32381.09	          1619.06	         34000.15
7711003561	0001000365	0001000365	10	1611	DPSDKOL	20180718	90300050_165	       600.000	JAR	       81632.49	         11861.13	JOCG    2.5JOSG    2.5	          3488.56	         73259.92				9.091-%	4.286-%	0.476-%	17-%	         25.000	BOX	ZDOR	TAN	         69771.36	          3488.56	         73259.92
7711003561	0001000365	0001000365	10	1611	DPSDKOL	20180718	14001437_6	      1200.000	NOS	              0	             0.00		             0.00	             0.00								       1200.000	NOS	ZDOR	TANN	             0.00	             0.00	             0.00
7111011442	0004000012	0004000012	10	1101	MNSD02	20180717	90100006_60	        50.000	POU	        2561.78	           253.87	JOCG      0JOSG      0	             0.00	          2307.91	MH-14-AZ/5420			9.91-%	4.74-%	0.474-%	11-%	          5.000	KI	ZDOR	TAN	          2307.91	             0.00	          2307.91
7111011442	0004000012	0004000012	10	1101	MNSD02	20180717	90100006_60	       100.000	POU	        5123.56	           507.74	JOCG      0JOSG      0	             0.00	          4615.82	MH-14-AZ/5420			9.91-%	4.74-%	0.474-%	11-%	         10.000	KI	ZDOR	TAN	          4615.82	             0.00	          4615.82
7111011442	0004000012	0004000012	10	1101	MNSD02	20180717	90100007_35	        40.000	POU	         1195.5	           118.47	JOCG      0JOSG      0	             0.00	          1077.03	MH-14-AZ/5420			9.91-%	4.74-%	0.474-%	11-%	          2.000	KI	ZDOR	TAN	          1077.03	             0.00	          1077.03
7721002113	0001001772	0001001772	10	1612	DPSDGAU	20180717	90700060_14	      1200.000	PAC	       14244.34	          1055.14	JOCG    2.5JOSG    2.5	           659.46	         13848.66				6.543-%	4.281-%	0.459-%	8-%	         40.000	BOX	ZDOR	TAN	         13189.20	           659.46	         13848.66
7721002113	0001001772	0001001772	10	1612	DPSDGAU	20180717	90700020_65	       204.000	PAC	       11241.33	          1021.94	JOCG    2.5JOSG    2.5	           510.96	         10730.35				6.539-%	4.28-%	0.477-%	10-%	         17.000	BOX	ZDOR	TAN	         10219.39	           510.96	         10730.35
7721002114	0001001816	0001001816	10	1612	DPSDGAU	20180717	90700060_14	       990.000	PAC	       11751.59	           870.49	JOCG    2.5JOSG    2.5	           544.06	         11425.16				6.543-%	4.281-%	0.459-%	8-%	         33.000	BOX	ZDOR	TAN	         10881.10	           544.06	         11425.16
7721002115	0001001835	0001001835	10	1612	DPSDGAU	20180717	90700060_14	      1140.000	PAC	       13532.13	          1002.38	JOCG    2.5JOSG    2.5	           626.48	         13156.23				6.543-%	4.281-%	0.459-%	8-%	         38.000	BOX	ZDOR	TAN	         12529.75	           626.48	         13156.23
7781001214	0001002045	0001002045	10	1618	DPSDJLNDR	20180717	90200092_565	        30.000	POU	       13409.27	           510.04	JOCG      6JOSG      6	          1547.90	         14447.13				7.408-%	3.828-%	0.479-%	3.954-%	          3.000	BOX	ZDOR	TAN	         12899.23	          1547.90	         14447.13
7781001214	0001002045	0001002045	10	1618	DPSDJLNDR	20180717	90300050_165	        24.000	JAR	         3265.3	           474.45	JOCG    2.5JOSG    2.5	           139.54	          2930.39				9.091-%	4.286-%	0.476-%	17-%	          1.000	BOX	ZDOR	TAN	          2790.85	           139.54	          2930.39
7781001214	0001002045	0001002045	10	1618	DPSDJLNDR	20180717	14001437_6	        48.000	NOS	              0	             0.00		             0.00	             0.00								         48.000	NOS	ZDOR	TANN	             0.00	             0.00	             0.00
7651004763	0001001873	0001001873	10	1605	DPSDPBAN	20180718	90400007_20	       300.000	PAC	        5194.74	           472.25	JOCG      0JOSG      0	             0.00	          4722.49				9.091-%	4.286-%	0.477-%	10-%	         10.000	BOX	ZDOR	TAN	          4722.49	             0.00	          4722.49
7671000707	0001000048	0001000048	10	1607	DPSDRPR	20180718	90700020_65	       312.000	PAC	       17192.62	          8595.60	JOCG    2.5JOSG    2.5	           429.86	          9026.88				6.539-%	4.28-%	0.477-%	0%	         26.000	BOX	ZDOR	TAN	          8597.02	           429.86	          9026.88
7671000707	0001000048	0001000048	10	1607	DPSDRPR	20180718	90700060_14	       750.000	PAC	        8902.71	           659.46	JOCG    2.5JOSG    2.5	           412.16	          8655.41				6.543-%	4.281-%	0.459-%	8-%	         25.000	BOX	ZDOR	TAN	          8243.25	           412.16	          8655.41
7711003549	0001000028	0001000028	10	1611	DPSDKOL	20180718	90500003_900	        54.000	PAC	          34020	             0.00	JOCG      6JOSG      6	          4082.40	         38102.40				21.6-%	0%			          9.000	BOX	ZDOR	TAN	         34020.00	          4082.40	         38102.40
7711003549	0001000028	0001000028	10	1611	DPSDKOL	20180718	90500026_365	        72.000	PAC	       20315.15	          1504.83	JOCG      6JOSG      6	          2257.24	         21067.56				9.091-%	4.286-%	0.477-%	8-%	          6.000	BOX	ZDOR	TAN	         18810.32	          2257.24	         21067.56
7781001217	0001002182	0001002182	10	1618	DPSDJLNDR	20180718	90200091_290	        36.000	JAR	        8259.34	           305.97	JOCG      6JOSG      6	           954.40	          8907.77				7.407-%	3.829-%	0.477-%	3.847-%	          1.000	BOX	ZDOR	TAN	          7953.37	           954.40	          8907.77
7781001217	0001002182	0001002182	10	1618	DPSDJLNDR	20180718	90200001_525	        18.000	JAR	        7475.96	           305.94	JOCG      6JOSG      6	           860.40	          8030.42				7.408-%	3.829-%	0.478-%	4.267-%	          1.000	BOX	ZDOR	TAN	          7170.02	           860.40	          8030.42
7781001217	0001002182	0001002182	10	1618	DPSDJLNDR	20180718	90200014_525	        30.000	POU	       12459.95	           509.91	JOCG      6JOSG      6	          1434.00	         13384.04				7.408-%	3.828-%	0.479-%	4.267-%	          3.000	BOX	ZDOR	TAN	         11950.04	          1434.00	         13384.04
7781001217	0001002182	0001002182	10	1618	DPSDJLNDR	20180718	90200082_2720	         2.000	JAR	        4303.57	           170.01	JOCG      6JOSG      6	           496.02	          4629.58				7.408-%	3.829-%	0.479-%	4.113-%	          1.000	BOX	ZDOR	TAN	          4133.56	           496.02	          4629.58
7781001220	0001002294	0001002294	40	1618	DPSDJLNDR	20180718	90500002_900	        24.000	PAC	          15120	           480.00	JOCG      6JOSG      6	          1756.80	         16396.80				21.6-%				          4.000	BOX	ZDOR	TAN	         14640.00	          1756.80	         16396.80
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	      1125.000	KG	          56250	             0.00	JOCG    2.5JOSG    2.5	          2812.50	         59062.50	MH-12/AQ-6277							       1125.000	KG	ZDOR	TAN	         56250.00	          2812.50	         59062.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	      1000.000	KG	          50000	             0.00	JOCG    2.5JOSG    2.5	          2500.00	         52500.00	MH-12/AQ-6277							       1000.000	KG	ZDOR	TAN	         50000.00	          2500.00	         52500.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       812.000	KG	          40600	             0.00	JOCG    2.5JOSG    2.5	          2030.00	         42630.00	MH-12/AQ-6277							        812.000	KG	ZDOR	TAN	         40600.00	          2030.00	         42630.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       600.000	KG	          30000	             0.00	JOCG    2.5JOSG    2.5	          1500.00	         31500.00	MH-12/AQ-6277							        600.000	KG	ZDOR	TAN	         30000.00	          1500.00	         31500.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       600.000	KG	          30000	             0.00	JOCG    2.5JOSG    2.5	          1500.00	         31500.00	MH-12/AQ-6277							        600.000	KG	ZDOR	TAN	         30000.00	          1500.00	         31500.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       600.000	KG	          30000	             0.00	JOCG    2.5JOSG    2.5	          1500.00	         31500.00	MH-12/AQ-6277							        600.000	KG	ZDOR	TAN	         30000.00	          1500.00	         31500.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       550.000	KG	          27500	             0.00	JOCG    2.5JOSG    2.5	          1375.00	         28875.00	MH-12/AQ-6277							        550.000	KG	ZDOR	TAN	         27500.00	          1375.00	         28875.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       500.000	KG	          25000	             0.00	JOCG    2.5JOSG    2.5	          1250.00	         26250.00	MH-12/AQ-6277							        500.000	KG	ZDOR	TAN	         25000.00	          1250.00	         26250.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       475.000	KG	          23750	             0.00	JOCG    2.5JOSG    2.5	          1187.50	         24937.50	MH-12/AQ-6277							        475.000	KG	ZDOR	TAN	         23750.00	          1187.50	         24937.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       375.000	KG	          18750	             0.00	JOCG    2.5JOSG    2.5	           937.50	         19687.50	MH-12/AQ-6277							        375.000	KG	ZDOR	TAN	         18750.00	           937.50	         19687.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       325.000	KG	          16250	             0.00	JOCG    2.5JOSG    2.5	           812.50	         17062.50	MH-12/AQ-6277							        325.000	KG	ZDOR	TAN	         16250.00	           812.50	         17062.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       300.000	KG	          15000	             0.00	JOCG    2.5JOSG    2.5	           750.00	         15750.00	MH-12/AQ-6277							        300.000	KG	ZDOR	TAN	         15000.00	           750.00	         15750.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       300.000	KG	          15000	             0.00	JOCG    2.5JOSG    2.5	           750.00	         15750.00	MH-12/AQ-6277							        300.000	KG	ZDOR	TAN	         15000.00	           750.00	         15750.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       285.000	KG	          14250	             0.00	JOCG    2.5JOSG    2.5	           712.50	         14962.50	MH-12/AQ-6277							        285.000	KG	ZDOR	TAN	         14250.00	           712.50	         14962.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       250.000	KG	          12500	             0.00	JOCG    2.5JOSG    2.5	           625.00	         13125.00	MH-12/AQ-6277							        250.000	KG	ZDOR	TAN	         12500.00	           625.00	         13125.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       225.000	KG	          11250	             0.00	JOCG    2.5JOSG    2.5	           562.50	         11812.50	MH-12/AQ-6277							        225.000	KG	ZDOR	TAN	         11250.00	           562.50	         11812.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       225.000	KG	          11250	             0.00	JOCG    2.5JOSG    2.5	           562.50	         11812.50	MH-12/AQ-6277							        225.000	KG	ZDOR	TAN	         11250.00	           562.50	         11812.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       200.000	KG	          10000	             0.00	JOCG    2.5JOSG    2.5	           500.00	         10500.00	MH-12/AQ-6277							        200.000	KG	ZDOR	TAN	         10000.00	           500.00	         10500.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       200.000	KG	          10000	             0.00	JOCG    2.5JOSG    2.5	           500.00	         10500.00	MH-12/AQ-6277							        200.000	KG	ZDOR	TAN	         10000.00	           500.00	         10500.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       200.000	KG	          10000	             0.00	JOCG    2.5JOSG    2.5	           500.00	         10500.00	MH-12/AQ-6277							        200.000	KG	ZDOR	TAN	         10000.00	           500.00	         10500.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       150.000	KG	           7500	             0.00	JOCG    2.5JOSG    2.5	           375.00	          7875.00	MH-12/AQ-6277							        150.000	KG	ZDOR	TAN	          7500.00	           375.00	          7875.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       150.000	KG	           7500	             0.00	JOCG    2.5JOSG    2.5	           375.00	          7875.00	MH-12/AQ-6277							        150.000	KG	ZDOR	TAN	          7500.00	           375.00	          7875.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       120.000	KG	           6000	             0.00	JOCG    2.5JOSG    2.5	           300.00	          6300.00	MH-12/AQ-6277							        120.000	KG	ZDOR	TAN	          6000.00	           300.00	          6300.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       100.000	KG	           5000	             0.00	JOCG    2.5JOSG    2.5	           250.00	          5250.00	MH-12/AQ-6277							        100.000	KG	ZDOR	TAN	          5000.00	           250.00	          5250.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       100.000	KG	           5000	             0.00	JOCG    2.5JOSG    2.5	           250.00	          5250.00	MH-12/AQ-6277							        100.000	KG	ZDOR	TAN	          5000.00	           250.00	          5250.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	       100.000	KG	           5000	             0.00	JOCG    2.5JOSG    2.5	           250.00	          5250.00	MH-12/AQ-6277							        100.000	KG	ZDOR	TAN	          5000.00	           250.00	          5250.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        60.000	KG	           3000	             0.00	JOCG    2.5JOSG    2.5	           150.00	          3150.00	MH-12/AQ-6277							         60.000	KG	ZDOR	TAN	          3000.00	           150.00	          3150.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        50.000	KG	           2500	             0.00	JOCG    2.5JOSG    2.5	           125.00	          2625.00	MH-12/AQ-6277							         50.000	KG	ZDOR	TAN	          2500.00	           125.00	          2625.00
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        31.000	KG	           1550	             0.00	JOCG    2.5JOSG    2.5	            77.50	          1627.50	MH-12/AQ-6277							         31.000	KG	ZDOR	TAN	          1550.00	            77.50	          1627.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        25.000	KG	           1250	             0.00	JOCG    2.5JOSG    2.5	            62.50	          1312.50	MH-12/AQ-6277							         25.000	KG	ZDOR	TAN	          1250.00	            62.50	          1312.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        25.000	KG	           1250	             0.00	JOCG    2.5JOSG    2.5	            62.50	          1312.50	MH-12/AQ-6277							         25.000	KG	ZDOR	TAN	          1250.00	            62.50	          1312.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        25.000	KG	           1250	             0.00	JOCG    2.5JOSG    2.5	            62.50	          1312.50	MH-12/AQ-6277							         25.000	KG	ZDOR	TAN	          1250.00	            62.50	          1312.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        25.000	KG	           1250	             0.00	JOCG    2.5JOSG    2.5	            62.50	          1312.50	MH-12/AQ-6277							         25.000	KG	ZDOR	TAN	          1250.00	            62.50	          1312.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        25.000	KG	           1250	             0.00	JOCG    2.5JOSG    2.5	            62.50	          1312.50	MH-12/AQ-6277							         25.000	KG	ZDOR	TAN	          1250.00	            62.50	          1312.50
7111011469	0006002404	0006002404	60	1101	MNSD02	20180718	80000250_900	        25.000	KG	           1250	             0.00	JOCG    2.5JOSG    2.5	            62.50	          1312.50	MH-12/AQ-6277							         25.000	KG	ZDOR	TAN	          1250.00	            62.50	          1312.50
